SalesKey,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,EmployeeKey,GeographyKey,Quantity,UnitPrice,Discount,SalesAmount,TotalCost,Profit,Channel,PaymentMethod,OrderPriority
63100,20240529,20240530,160,1100,30,14,3,66.01,0.05,188.13,153.45,34.68,Partner,Cash,Low
63101,20230523,20230526,176,1151,20,19,3,325.23,0.2,780.55,460.29,320.26,Online,Credit Card,Low
63102,20180724,20180729,12,740,15,5,4,127.2,0.0,508.8,364.72,144.08,Phone,Credit Card,High
63103,20180516,20180518,2,998,39,12,1,367.82,0.05,349.43,220.94,128.49,Online,Bank Transfer,Low
63104,20230401,20230402,42,907,32,19,2,118.18,0.0,236.36,205.22,31.14,Retail,PayPal,Low
63105,20181112,20181113,138,469,15,7,5,240.05,0.0,1200.25,779.25,421.0,Partner,Cash,Medium
63106,20240724,20240726,113,1124,11,40,3,106.98,0.05,304.89,249.69,55.2,Partner,Credit Card,Low
63107,20241101,20241104,198,1241,2,36,5,242.83,0.0,1214.15,527.7,686.45,Retail,PayPal,High
63108,20180817,20180822,152,393,21,35,3,282.98,0.0,848.94,493.47,355.47,Online,Bank Transfer,Low
63109,20220729,20220731,177,1482,27,28,4,243.5,0.0,974.0,797.24,176.76,Retail,Bank Transfer,Low
63110,20181219,20181221,9,1427,8,32,1,148.6,0.0,148.6,94.75,53.85,Phone,Cash,High
63111,20201104,20201111,103,407,36,12,3,205.38,0.0,616.14,551.7,64.44,Phone,PayPal,Medium
63112,20200617,20200618,81,799,18,1,5,194.4,0.0,972.0,567.5,404.5,Online,PayPal,Medium
63113,20240421,20240422,80,225,21,35,4,140.14,0.0,560.56,300.4,260.16,Partner,PayPal,Low
63114,20210820,20210823,104,56,33,12,4,61.47,0.0,245.88,139.72,106.16,Retail,PayPal,High
63115,20190325,20190408,129,774,18,15,2,509.38,0.0,1018.76,562.34,456.42,Phone,Cash,Low
63116,20241112,20241113,80,28,42,36,2,140.14,0.15,238.24,150.2,88.04,Retail,Cash,Medium
63117,20190830,20190831,82,1390,36,29,1,303.57,0.0,303.57,191.89,111.68,Partner,Bank Transfer,Low
63118,20190827,20190829,180,68,43,3,1,461.19,0.2,368.95,282.37,86.58,Retail,Credit Card,Medium
63119,20220912,20220917,25,1116,23,25,3,205.9,0.05,586.82,498.84,87.98,Online,Credit Card,Low
63120,20220124,20220126,52,782,46,33,4,151.37,0.15,514.66,390.96,123.7,Retail,Credit Card,Low
63121,20230712,20230715,152,90,49,34,4,282.98,0.15,962.13,657.96,304.17,Phone,Cash,High
63122,20240818,20240821,129,1344,3,9,4,509.38,0.0,2037.52,1124.68,912.84,Retail,PayPal,Low
63123,20190210,20190213,125,1392,49,19,2,610.92,0.0,1221.84,578.54,643.3,Retail,Bank Transfer,Medium
63124,20190317,20190322,185,1213,37,26,3,72.53,0.0,217.59,188.28,29.31,Retail,PayPal,Medium
63125,20220721,20220723,106,1487,50,11,4,301.2,0.15,1024.08,667.52,356.56,Online,Bank Transfer,High
63126,20180821,20180823,68,4,41,26,4,383.48,0.0,1533.92,1132.64,401.28,Partner,Cash,Low
63127,20190909,20190914,43,1343,7,2,2,131.19,0.0,262.38,193.48,68.9,Retail,Credit Card,Low
63128,20210202,20210203,137,401,18,12,3,588.19,0.1,1588.11,782.37,805.74,Partner,Cash,High
63129,20181030,20181102,178,163,47,29,1,44.61,0.1,40.15,25.82,14.33,Online,Bank Transfer,High
63130,20210911,20210925,25,356,49,27,4,205.9,0.0,823.6,665.12,158.48,Partner,Bank Transfer,Low
63131,20210116,20210119,13,1046,49,12,2,275.0,0.0,550.0,279.08,270.92,Retail,Bank Transfer,Low
63132,20200518,20200523,127,914,14,16,3,345.35,0.0,1036.05,768.27,267.78,Online,Cash,Medium
63133,20221013,20221020,155,1201,11,33,1,313.35,0.0,313.35,239.58,73.77,Retail,Cash,Medium
63134,20220316,20220321,90,233,33,38,2,338.46,0.0,676.92,562.68,114.24,Online,PayPal,Low
63135,20240530,20240531,65,441,40,21,2,10.94,0.15,18.6,14.1,4.5,Partner,PayPal,Low
63136,20220711,20220712,27,845,44,21,3,623.42,0.1,1683.23,846.45,836.78,Retail,Credit Card,Low
63137,20190101,20190104,70,1475,17,13,3,271.11,0.1,732.0,336.81,395.19,Partner,PayPal,Low
63138,20210725,20210730,70,946,46,9,4,271.11,0.0,1084.44,449.08,635.36,Partner,PayPal,Medium
63139,20230426,20230427,33,783,9,25,2,139.79,0.0,279.58,175.76,103.82,Retail,Cash,High
63140,20230605,20230612,57,1294,33,14,1,563.09,0.1,506.78,279.26,227.52,Online,PayPal,Medium
63141,20180328,20180331,131,774,11,36,3,460.35,0.1,1242.95,559.29,683.66,Partner,Credit Card,High
63142,20210522,20210525,194,315,24,22,3,108.72,0.05,309.85,264.6,45.25,Phone,Bank Transfer,Low
63143,20210429,20210502,71,257,9,8,1,373.23,0.0,373.23,288.92,84.31,Partner,Cash,Low
63144,20231208,20231213,99,789,50,4,5,485.46,0.0,2427.3,1095.8,1331.5,Online,Bank Transfer,Medium
63145,20200320,20200321,136,517,2,19,1,492.5,0.15,418.62,243.76,174.86,Partner,Cash,Medium
63146,20210503,20210505,160,629,21,32,1,66.01,0.1,59.41,51.15,8.26,Phone,Cash,Low
63147,20191004,20191007,142,942,39,20,2,135.75,0.1,244.35,231.6,12.75,Online,Cash,Low
63148,20190119,20190121,12,122,21,14,1,127.2,0.0,127.2,91.18,36.02,Partner,Cash,High
63149,20220516,20220518,140,616,42,36,6,422.38,0.0,2534.28,1272.48,1261.8,Phone,Bank Transfer,Low
63150,20191012,20191015,123,1323,19,39,4,21.93,0.1,78.95,38.24,40.71,Online,Cash,High
63151,20230310,20230311,113,350,39,11,3,106.98,0.15,272.8,249.69,23.11,Online,Cash,Medium
63152,20190723,20190725,137,1121,28,6,3,588.19,0.05,1676.34,782.37,893.97,Partner,Credit Card,Medium
63153,20240508,20240509,154,872,30,39,1,213.01,0.0,213.01,157.31,55.7,Phone,Cash,Low
63154,20231229,20231231,49,859,8,24,2,232.01,0.15,394.42,318.42,76.0,Retail,Cash,High
63155,20191105,20191119,62,1205,4,32,3,116.94,0.0,350.82,296.43,54.39,Online,PayPal,Medium
63156,20221105,20221106,195,752,20,17,3,455.98,0.0,1367.94,679.29,688.65,Online,Bank Transfer,Low
63157,20210725,20210808,120,810,37,25,2,240.82,0.0,481.64,390.82,90.82,Online,Cash,Medium
63158,20240916,20240919,88,710,24,40,6,240.31,0.0,1441.86,1171.98,269.88,Partner,Credit Card,Medium
63159,20190206,20190207,22,863,49,5,2,34.0,0.0,68.0,30.28,37.72,Phone,PayPal,High
63160,20190527,20190528,74,912,17,38,3,284.93,0.05,812.05,554.46,257.59,Partner,Cash,Medium
63161,20201207,20201209,91,1168,19,27,4,125.24,0.0,500.96,422.44,78.52,Online,Credit Card,Medium
63162,20230801,20230804,84,89,24,22,4,123.5,0.0,494.0,398.52,95.48,Phone,Cash,Low
63163,20200628,20200701,23,374,31,10,1,143.02,0.0,143.02,81.34,61.68,Partner,Credit Card,Low
63164,20210309,20210311,123,700,33,30,4,21.93,0.0,87.72,38.24,49.48,Online,Cash,Low
63165,20241112,20241117,106,257,44,18,3,301.2,0.05,858.42,500.64,357.78,Partner,Credit Card,Medium
63166,20180327,20180328,185,60,44,23,2,72.53,0.1,130.55,125.52,5.03,Online,Credit Card,Medium
63167,20240906,20240908,66,679,9,30,2,162.42,0.0,324.84,256.28,68.56,Online,Credit Card,Low
63168,20191106,20191107,134,1011,1,13,2,383.81,0.0,767.62,421.24,346.38,Phone,Cash,Low
63169,20190508,20190509,114,884,25,38,3,415.15,0.0,1245.45,876.12,369.33,Online,Bank Transfer,Medium
63170,20200221,20200223,46,182,16,1,5,74.13,0.15,315.05,201.4,113.65,Partner,Bank Transfer,High
63171,20180831,20180905,102,1200,38,29,4,116.88,0.0,467.52,210.72,256.8,Online,Cash,Low
63172,20181007,20181008,106,606,2,15,4,301.2,0.0,1204.8,667.52,537.28,Partner,Credit Card,Medium
63173,20190825,20190827,15,709,8,2,3,205.02,0.0,615.06,539.28,75.78,Online,Bank Transfer,Medium
63174,20220226,20220228,102,388,28,23,4,116.88,0.0,467.52,210.72,256.8,Partner,Credit Card,Low
63175,20181029,20181101,117,1494,44,3,2,267.98,0.05,509.16,350.38,158.78,Phone,Credit Card,Medium
63176,20210729,20210801,128,1188,48,1,2,88.48,0.0,176.96,110.0,66.96,Phone,Credit Card,High
63177,20180820,20180822,144,1136,10,38,6,226.43,0.0,1358.58,854.1,504.48,Phone,Credit Card,High
63178,20211224,20211229,44,74,44,16,4,378.91,0.0,1515.64,880.92,634.72,Phone,PayPal,Medium
63179,20241205,20241206,7,1110,44,13,4,315.65,0.1,1136.34,1002.28,134.06,Retail,Cash,Low
63180,20200418,20200419,169,1029,45,17,5,469.49,0.0,2347.45,1286.8,1060.65,Online,Cash,Medium
63181,20190124,20190127,123,1335,29,37,2,21.93,0.0,43.86,19.12,24.74,Phone,Bank Transfer,Low
63182,20220415,20220416,91,14,24,33,2,125.24,0.1,225.43,211.22,14.21,Partner,Credit Card,High
63183,20200219,20200221,144,947,19,9,4,226.43,0.05,860.43,569.4,291.03,Phone,PayPal,High
63184,20191230,20200101,59,465,19,40,2,300.08,0.0,600.16,484.16,116.0,Retail,Bank Transfer,Low
63185,20220516,20220518,20,512,43,36,1,304.23,0.05,289.02,206.85,82.17,Online,PayPal,High
63186,20230726,20230802,187,844,43,8,7,58.84,0.0,411.88,230.02,181.86,Partner,Credit Card,Low
63187,20200309,20200311,7,204,11,2,1,315.65,0.15,268.3,250.57,17.73,Partner,PayPal,Medium
63188,20211221,20211223,101,963,28,30,2,226.59,0.0,453.18,388.8,64.38,Online,PayPal,High
63189,20180828,20180831,101,512,26,30,2,226.59,0.1,407.86,388.8,19.06,Retail,PayPal,Medium
63190,20240405,20240419,76,288,22,27,2,349.82,0.0,699.64,545.88,153.76,Retail,Bank Transfer,High
63191,20230211,20230212,109,626,30,14,5,191.72,0.1,862.74,504.95,357.79,Retail,Credit Card,Medium
63192,20210418,20210419,169,1281,22,27,2,469.49,0.1,845.08,514.72,330.36,Online,Cash,Low
63193,20200609,20200612,125,207,47,15,5,610.92,0.0,3054.6,1446.35,1608.25,Retail,Bank Transfer,High
63194,20230610,20230611,107,1281,34,22,3,250.46,0.15,638.67,591.99,46.68,Online,Bank Transfer,Low
63195,20210411,20210412,15,1030,31,32,2,205.02,0.05,389.54,359.52,30.02,Partner,PayPal,Low
63196,20230902,20230907,188,1050,9,16,3,35.11,0.0,105.33,78.0,27.33,Online,Bank Transfer,Low
63197,20200511,20200514,131,629,31,24,2,460.35,0.05,874.66,372.86,501.8,Phone,Bank Transfer,Low
63198,20180513,20180514,120,32,30,9,4,240.82,0.2,770.62,781.64,-11.02,Phone,Credit Card,Low
63199,20201217,20201222,51,183,2,22,4,24.53,0.0,98.12,57.08,41.04,Phone,Bank Transfer,Low
63200,20220621,20220622,180,973,5,36,3,461.19,0.0,1383.57,847.11,536.46,Phone,Bank Transfer,Low
63201,20180617,20180624,108,635,28,23,3,275.27,0.1,743.23,645.27,97.96,Online,Bank Transfer,High
63202,20230822,20230829,50,858,48,22,5,14.77,0.0,73.85,62.5,11.35,Phone,Bank Transfer,Medium
63203,20240509,20240511,82,421,33,40,3,303.57,0.0,910.71,575.67,335.04,Retail,Cash,Medium
63204,20180928,20180930,10,867,4,29,3,175.53,0.0,526.59,397.26,129.33,Online,Credit Card,Medium
63205,20210409,20210414,194,964,41,31,4,108.72,0.0,434.88,352.8,82.08,Retail,Bank Transfer,Low
63206,20221106,20221113,168,249,21,34,4,21.11,0.1,76.0,74.28,1.72,Partner,Credit Card,Low
63207,20190527,20190528,109,936,29,20,2,191.72,0.1,345.1,201.98,143.12,Online,Credit Card,Low
63208,20241111,20241113,99,1388,49,5,4,485.46,0.0,1941.84,876.64,1065.2,Online,Credit Card,Low
63209,20241026,20241102,48,504,39,6,3,355.9,0.0,1067.7,697.32,370.38,Retail,Bank Transfer,Low
63210,20181203,20181206,28,343,13,15,2,413.11,0.15,702.29,362.76,339.53,Online,Bank Transfer,Low
63211,20221210,20221212,103,1343,20,2,2,205.38,0.0,410.76,367.8,42.96,Phone,PayPal,Low
63212,20230711,20230713,168,185,12,40,3,21.11,0.0,63.33,55.71,7.62,Online,Bank Transfer,High
63213,20210526,20210527,143,1026,41,1,2,199.08,0.05,378.25,351.18,27.07,Partner,PayPal,Medium
63214,20211028,20211104,137,1050,29,5,6,588.19,0.0,3529.14,1564.74,1964.4,Partner,Bank Transfer,Low
63215,20190722,20190724,165,107,5,37,2,165.92,0.0,331.84,257.56,74.28,Online,PayPal,Low
63216,20181120,20181122,104,763,21,33,3,61.47,0.05,175.19,104.79,70.4,Phone,Bank Transfer,High
63217,20190411,20190412,59,512,26,37,1,300.08,0.0,300.08,242.08,58.0,Online,Cash,Low
63218,20221003,20221008,38,1273,42,32,1,398.73,0.0,398.73,213.52,185.21,Retail,PayPal,Low
63219,20190419,20190421,90,1500,17,4,4,338.46,0.0,1353.84,1125.36,228.48,Online,Bank Transfer,Medium
63220,20210918,20211002,7,126,3,1,2,315.65,0.0,631.3,501.14,130.16,Partner,Credit Card,High
63221,20181116,20181117,11,783,45,20,2,223.43,0.0,446.86,371.0,75.86,Retail,Credit Card,Medium
63222,20210829,20210905,36,1424,36,19,4,290.78,0.1,1046.81,931.24,115.57,Partner,Credit Card,Low
63223,20210618,20210620,181,309,22,13,5,206.64,0.0,1033.2,597.55,435.65,Online,Cash,High
63224,20230409,20230410,60,14,48,35,4,425.65,0.15,1447.21,1073.2,374.01,Partner,Cash,High
63225,20230103,20230108,89,177,30,25,3,295.53,0.05,842.26,626.49,215.77,Partner,PayPal,Low
63226,20220212,20220214,154,995,21,37,1,213.01,0.0,213.01,157.31,55.7,Retail,PayPal,Low
63227,20190623,20190630,143,530,47,22,2,199.08,0.0,398.16,351.18,46.98,Phone,Cash,Low
63228,20210109,20210114,116,47,10,18,2,369.16,0.05,701.4,478.94,222.46,Retail,Cash,Medium
63229,20241127,20241204,138,163,36,9,2,240.05,0.05,456.1,311.7,144.4,Phone,Credit Card,Medium
63230,20180516,20180517,111,469,10,36,2,323.13,0.0,646.26,398.0,248.26,Phone,Bank Transfer,Medium
63231,20220411,20220412,11,328,42,34,2,223.43,0.1,402.17,371.0,31.17,Retail,Bank Transfer,Low
63232,20210607,20210614,46,376,25,11,2,74.13,0.0,148.26,80.56,67.7,Phone,Cash,Medium
63233,20231027,20231028,80,523,2,22,2,140.14,0.0,280.28,150.2,130.08,Partner,Bank Transfer,High
63234,20220123,20220128,16,486,47,7,2,226.12,0.0,452.24,368.46,83.78,Retail,Bank Transfer,Low
63235,20200629,20200704,56,167,17,12,1,110.42,0.0,110.42,90.48,19.94,Online,Cash,High
63236,20240809,20240814,178,606,4,36,5,44.61,0.0,223.05,129.1,93.95,Partner,PayPal,Medium
63237,20190415,20190420,170,1412,30,24,4,170.23,0.0,680.92,579.52,101.4,Online,PayPal,Medium
63238,20231228,20240111,167,836,19,4,4,10.99,0.05,41.76,37.0,4.76,Phone,Bank Transfer,Low
63239,20220418,20220421,54,328,5,39,4,241.39,0.0,965.56,504.24,461.32,Partner,Bank Transfer,Medium
63240,20231124,20231201,177,111,4,7,6,243.5,0.15,1241.85,1195.86,45.99,Online,PayPal,Low
63241,20241214,20241217,77,1016,17,36,5,72.86,0.15,309.66,238.7,70.96,Partner,PayPal,Medium
63242,20210609,20210611,138,1001,30,11,5,240.05,0.0,1200.25,779.25,421.0,Partner,Bank Transfer,Medium
63243,20190123,20190125,120,646,44,23,2,240.82,0.0,481.64,390.82,90.82,Partner,Cash,Medium
63244,20230527,20230530,12,365,34,13,3,127.2,0.05,362.52,273.54,88.98,Phone,Bank Transfer,Medium
63245,20200415,20200422,194,1386,25,9,1,108.72,0.0,108.72,88.2,20.52,Retail,Credit Card,Medium
63246,20220404,20220406,127,762,33,37,3,345.35,0.05,984.25,768.27,215.98,Retail,Credit Card,High
63247,20190507,20190508,85,658,39,4,3,28.17,0.1,76.06,51.09,24.97,Partner,Cash,Low
63248,20180928,20180929,49,1172,49,30,4,232.01,0.1,835.24,636.84,198.4,Online,Cash,Medium
63249,20210527,20210528,87,446,50,8,1,198.37,0.1,178.53,156.07,22.46,Retail,PayPal,Low
63250,20190629,20190704,131,372,35,34,1,460.35,0.05,437.33,186.43,250.9,Phone,Bank Transfer,High
63251,20220315,20220318,10,1455,42,18,1,175.53,0.1,157.98,132.42,25.56,Partner,PayPal,Low
63252,20200319,20200324,173,585,45,16,5,207.0,0.1,931.5,612.8,318.7,Online,Cash,Medium
63253,20221231,20230103,35,1065,35,18,3,66.39,0.15,169.29,80.97,88.32,Partner,Bank Transfer,Low
63254,20221214,20221216,129,879,8,30,2,509.38,0.05,967.82,562.34,405.48,Online,Cash,Low
63255,20200319,20200326,161,728,44,39,1,307.76,0.0,307.76,167.02,140.74,Online,PayPal,Low
63256,20210830,20210901,105,856,39,9,2,7.92,0.0,15.84,12.98,2.86,Partner,PayPal,Low
63257,20230923,20230924,24,1128,40,14,3,151.49,0.05,431.75,290.85,140.9,Phone,Cash,High
63258,20220422,20220427,124,96,49,10,5,315.14,0.0,1575.7,656.55,919.15,Partner,PayPal,Medium
63259,20221103,20221117,33,1353,37,35,2,139.79,0.05,265.6,175.76,89.84,Retail,Bank Transfer,Medium
63260,20230103,20230117,51,1156,20,20,4,24.53,0.0,98.12,57.08,41.04,Online,Bank Transfer,Low
63261,20230825,20230828,65,1347,20,24,4,10.94,0.0,43.76,28.2,15.56,Phone,Credit Card,Low
63262,20200920,20200925,4,28,39,12,3,47.4,0.0,142.2,66.39,75.81,Online,Cash,High
63263,20190530,20190602,129,1243,31,14,2,509.38,0.0,1018.76,562.34,456.42,Phone,Credit Card,Low
63264,20220926,20220928,40,1291,27,14,2,131.52,0.0,263.04,221.5,41.54,Partner,PayPal,Medium
63265,20241230,20250113,152,1247,49,36,2,282.98,0.0,565.96,328.98,236.98,Phone,Credit Card,Medium
63266,20231125,20231128,76,911,11,19,2,349.82,0.0,699.64,545.88,153.76,Phone,Bank Transfer,High
63267,20190906,20190908,29,940,25,34,4,38.79,0.0,155.16,124.44,30.72,Online,Credit Card,Low
63268,20181220,20181222,85,1010,26,36,4,28.17,0.0,112.68,68.12,44.56,Retail,Cash,Low
63269,20181221,20181228,49,558,50,3,4,232.01,0.0,928.04,636.84,291.2,Phone,PayPal,High
63270,20230129,20230131,179,691,12,12,3,21.12,0.1,57.02,38.46,18.56,Retail,Credit Card,High
63271,20201006,20201013,63,832,11,33,4,105.24,0.0,420.96,288.96,132.0,Phone,Cash,Low
63272,20190830,20190902,39,1272,38,39,1,269.44,0.0,269.44,232.52,36.92,Partner,Credit Card,Low
63273,20240228,20240229,112,1211,19,4,6,45.56,0.0,273.36,195.78,77.58,Online,Cash,Medium
63274,20230909,20230912,190,687,20,13,3,323.12,0.05,920.89,735.81,185.08,Retail,Credit Card,High
63275,20200315,20200317,190,305,26,39,2,323.12,0.0,646.24,490.54,155.7,Phone,Bank Transfer,High
63276,20220904,20220906,187,145,28,34,1,58.84,0.0,58.84,32.86,25.98,Online,Cash,Medium
63277,20190930,20191002,123,30,18,38,1,21.93,0.0,21.93,9.56,12.37,Online,Credit Card,Medium
63278,20200413,20200416,86,459,25,37,4,229.76,0.0,919.04,819.52,99.52,Partner,Bank Transfer,Low
63279,20230515,20230522,5,286,26,19,3,333.96,0.0,1001.88,546.99,454.89,Online,Cash,High
63280,20201019,20201020,169,204,24,29,3,469.49,0.0,1408.47,772.08,636.39,Retail,Credit Card,Low
63281,20231121,20231123,85,864,28,4,3,28.17,0.0,84.51,51.09,33.42,Phone,Bank Transfer,Medium
63282,20200115,20200116,78,942,24,10,1,379.69,0.15,322.74,295.77,26.97,Retail,Bank Transfer,Medium
63283,20240617,20240619,38,216,26,23,3,398.73,0.0,1196.19,640.56,555.63,Retail,Credit Card,Low
63284,20240516,20240530,179,722,3,18,4,21.12,0.1,76.03,51.28,24.75,Online,Cash,Medium
63285,20240425,20240430,2,442,15,16,1,367.82,0.0,367.82,220.94,146.88,Phone,Credit Card,High
63286,20191205,20191212,181,605,8,36,3,206.64,0.2,495.94,358.53,137.41,Partner,Credit Card,Medium
63287,20200630,20200707,51,480,27,5,3,24.53,0.0,73.59,42.81,30.78,Partner,Credit Card,Low
63288,20180329,20180331,38,43,31,20,3,398.73,0.1,1076.57,640.56,436.01,Online,PayPal,Low
63289,20230408,20230411,176,1203,12,4,5,325.23,0.2,1300.92,767.15,533.77,Phone,PayPal,Medium
63290,20180829,20180901,143,987,11,33,3,199.08,0.15,507.65,526.77,-19.12,Retail,Cash,High
63291,20220811,20220812,103,214,26,10,4,205.38,0.0,821.52,735.6,85.92,Partner,Bank Transfer,Low
63292,20190814,20190817,65,626,36,26,3,10.94,0.0,32.82,21.15,11.67,Partner,Credit Card,Low
63293,20191214,20191217,110,708,34,34,3,413.64,0.0,1240.92,589.92,651.0,Online,Bank Transfer,Low
63294,20220627,20220702,157,840,17,37,3,29.81,0.05,84.96,37.44,47.52,Partner,PayPal,Medium
63295,20200109,20200110,28,134,23,21,2,413.11,0.05,784.91,362.76,422.15,Online,Credit Card,High
63296,20210908,20210910,90,1235,43,13,4,338.46,0.2,1083.07,1125.36,-42.29,Phone,Credit Card,Medium
63297,20231215,20231222,36,212,43,29,4,290.78,0.15,988.65,931.24,57.41,Partner,Bank Transfer,Medium
63298,20210117,20210119,19,1192,24,36,2,111.45,0.0,222.9,189.72,33.18,Phone,PayPal,Low
63299,20180305,20180308,92,995,39,38,4,602.13,0.05,2288.09,1111.12,1176.97,Phone,PayPal,Medium
63300,20210503,20210506,127,695,4,34,3,345.35,0.0,1036.05,768.27,267.78,Online,Cash,Medium
63301,20240507,20240510,119,1466,20,22,5,98.93,0.0,494.65,439.15,55.5,Online,Credit Card,High
63302,20180722,20180725,63,1440,12,20,2,105.24,0.0,210.48,144.48,66.0,Retail,Credit Card,Medium
63303,20211205,20211208,109,1285,13,8,1,191.72,0.05,182.13,100.99,81.14,Phone,PayPal,High
63304,20180318,20180323,48,1310,28,23,2,355.9,0.0,711.8,464.88,246.92,Partner,Cash,Medium
63305,20231105,20231108,120,670,28,14,4,240.82,0.0,963.28,781.64,181.64,Retail,Credit Card,Low
63306,20190801,20190803,45,1127,35,20,2,401.77,0.0,803.54,533.46,270.08,Online,PayPal,Low
63307,20221108,20221110,78,1022,20,38,2,379.69,0.0,759.38,591.54,167.84,Retail,Cash,High
63308,20210918,20210919,180,27,19,37,6,461.19,0.05,2628.78,1694.22,934.56,Retail,Cash,Low
63309,20221213,20221220,200,1330,32,27,4,433.32,0.0,1733.28,906.04,827.24,Retail,Bank Transfer,Low
63310,20220720,20220723,116,1125,7,16,3,369.16,0.0,1107.48,718.41,389.07,Retail,Bank Transfer,Medium
63311,20181118,20181121,60,938,43,12,1,425.65,0.0,425.65,268.3,157.35,Online,Credit Card,High
63312,20180901,20180904,166,369,30,21,4,211.12,0.15,717.81,440.04,277.77,Partner,Bank Transfer,Low
63313,20190531,20190605,169,568,23,4,4,469.49,0.0,1877.96,1029.44,848.52,Retail,Credit Card,Low
63314,20210918,20210919,120,1170,20,39,6,240.82,0.0,1444.92,1172.46,272.46,Online,PayPal,Low
63315,20211223,20211230,53,871,43,4,4,351.75,0.05,1336.65,1090.92,245.73,Retail,Cash,Low
63316,20180914,20180915,123,600,15,18,4,21.93,0.0,87.72,38.24,49.48,Retail,Cash,Low
63317,20210423,20210430,52,1387,24,11,6,151.37,0.0,908.22,586.44,321.78,Retail,Bank Transfer,Medium
63318,20230323,20230324,90,350,4,13,4,338.46,0.0,1353.84,1125.36,228.48,Partner,Cash,Low
63319,20180114,20180119,119,526,42,40,4,98.93,0.0,395.72,351.32,44.4,Online,Cash,High
63320,20201030,20201102,135,166,25,22,2,147.44,0.15,250.65,222.1,28.55,Phone,Bank Transfer,Medium
63321,20200504,20200506,138,219,8,21,3,240.05,0.0,720.15,467.55,252.6,Online,Bank Transfer,Medium
63322,20220730,20220731,39,1188,4,3,3,269.44,0.0,808.32,697.56,110.76,Online,Bank Transfer,High
63323,20201021,20201022,78,830,3,8,2,379.69,0.1,683.44,591.54,91.9,Phone,Cash,Medium
63324,20200420,20200421,70,54,24,31,1,271.11,0.0,271.11,112.27,158.84,Partner,PayPal,Medium
63325,20241010,20241015,149,1468,31,23,2,293.09,0.1,527.56,464.3,63.26,Phone,Bank Transfer,High
63326,20190301,20190303,9,874,8,10,4,148.6,0.0,594.4,379.0,215.4,Retail,Cash,Medium
63327,20220520,20220521,153,865,8,25,5,531.94,0.15,2260.75,1096.0,1164.75,Partner,Bank Transfer,High
63328,20211218,20211221,5,934,31,1,4,333.96,0.0,1335.84,729.32,606.52,Phone,Bank Transfer,High
63329,20231016,20231021,88,582,17,40,6,240.31,0.0,1441.86,1171.98,269.88,Phone,Cash,Low
63330,20190105,20190108,64,468,27,28,3,524.47,0.0,1573.41,738.93,834.48,Retail,Bank Transfer,Medium
63331,20240606,20240607,19,598,39,39,2,111.45,0.1,200.61,189.72,10.89,Retail,Bank Transfer,Medium
63332,20180517,20180518,116,1131,29,3,2,369.16,0.0,738.32,478.94,259.38,Partner,PayPal,Low
